Ano;Mês;Indicador;Descrição;Município;UF;Prestadora;Resultado;Número de Coletores;Número de Medidas;Limite Inferior;Limite Superior;data
2022;7;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;aracaju;se;vivo;88,91;16274;50066;88,5808;89,2341;2022-07-28
2022;7;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;aracaju;se;tim;96,40;12567;55093;96,0929;96,7157;2022-07-28
2022;12;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;natal;rn;vivo;90,43;8649;35524;90,0440;90,8195;2022-12-28
2022;7;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;rio branco;ac;tim;95,77;2164;11986;95,1024;96,4376;2022-07-28
2022;4;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;belo horizonte;mg;vivo;92,68;17138;22388;92,1951;93,1720;2022-04-28
2022;5;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;belo horizonte;mg;vivo;92,62;23422;33234;92,2181;93,0199;2022-05-28
2022;3;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;belo horizonte;mg;tim;90,81;61701;188401;90,6453;90,9821;2022-03-28
2022;10;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;belo horizonte;mg;tim;91,43;91307;377127;91,3064;91,5444;2022-10-28
2022;4;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;belo horizonte;mg;tim;90,96;90667;367643;90,8413;91,0824;2022-04-28
2022;8;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;belo horizonte;mg;claro;96,06;45255;179750;95,8899;96,2346;2022-08-28
2022;5;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;belo horizonte;mg;tim;91,03;99999;465960;90,9269;91,1410;2022-05-28
2022;6;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;belo horizonte;mg;tim;91,23;99999;544340;91,1319;91,3300;2022-06-28
2022;12;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;belo horizonte;mg;vivo;91,96;35279;60882;91,6677;92,2601;2022-12-28
2022;3;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;belo horizonte;mg;vivo;92,46;9369;10060;91,7273;93,1846;2022-03-28
2022;9;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;belo horizonte;mg;claro;96,02;55330;221122;95,8662;96,1770;2022-09-28
2022;10;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;palmas;to;vivo;91,52;2014;13360;90,8903;92,1549;2022-10-28
2022;6;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;palmas;to;claro;85,50;3557;14693;84,8935;86,0994;2022-06-28
2022;5;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;rio branco;ac;vivo;91,29;4047;18947;90,7605;91,8224;2022-05-28
2022;6;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;natal;rn;tim;92,17;19037;71332;91,9009;92,4482;2022-06-28
2022;12;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;natal;rn;claro;93,53;19064;63890;93,2372;93,8155;2022-12-28
2022;11;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;natal;rn;vivo;91,65;7319;33876;91,2577;92,0519;2022-11-28
2022;10;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;natal;rn;vivo;92,38;5248;26456;91,9266;92,8253;2022-10-28
2022;8;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;natal;rn;vivo;94,69;4998;34269;94,3001;95,0897;2022-08-28
2022;10;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;belo horizonte;mg;claro;95,14;64738;266101;94,9977;95,2811;2022-10-28
2022;12;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;belo horizonte;mg;claro;94,43;74729;312830;94,3033;94,5647;2022-12-28
2022;9;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;aracaju;se;claro;96,24;6206;22452;95,7531;96,7286;2022-09-28
2022;11;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;aracaju;se;vivo;88,49;19060;58516;88,1830;88,7873;2022-11-28
2022;11;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;campo grande;al;claro;83,33;17;35;70,9795;95,6870;2022-11-28
2022;4;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;campo grande;al;tim;78,26;23;43;67,1153;89,4063;2022-04-28
2022;4;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;campo grande;al;claro;50,00;2;2;0,0000;100,0000;2022-04-28
2022;7;INF5-2;experiencia do uso de aplicativos em redes de dados - redes sociais;campo grande;al;tim;89,58;29;96;82,1240;97,0426;2022-07-28
